Datum,Temp,WindSpeed,RelativeHumidity,Precipitation,FFMC,DMC,DC,ISI,BUI,FWI,DSR,Fire
23.9.2010,19.3600006103516,28.8700008392334,55.25,0,86.3399963378906,9.69999980926514,61.5299987792969,10.8699998855591,13.9200000762939,12.6199998855591,2.42000007629395,0
24.9.2010,18.8500003814697,28.4200000762939,53.4599990844727,1.67999994754791,81.4499969482422,10.4099998474121,66.629997253418,5.59000015258789,14.9700002670288,7.48000001907349,0.959999978542328,0
25.9.2010,14.9700002670288,27.5300006866455,67.5100021362305,41.8499984741211,50.6300010681152,5,4.40000009536743,0.709999978542328,4.55000019073486,0.28999999165535,0,0
26.9.2010,14.1499996185303,27.3899993896484,73.8499984741211,15.3599996566772,44.810001373291,2.57999992370605,4.25,0.319999992847443,2.39000010490417,0.100000001490116,0,0
27.9.2010,14.960000038147,27.4899997711182,65.620002746582,0.150000005960464,70.7799987792969,3.5699999332428,8.64999961853027,2.55999994277954,3.54999995231628,0.959999978542328,0.0299999993294477,0
28.9.2010,16.5300006866455,27.8799991607666,51.1599998474121,0.319999992847443,83.129997253418,5.09999990463257,13.3299999237061,6.69000005722046,5.21000003814697,5.26000022888184,0.509999990463257,0
29.9.2010,13.9700002670288,27.8799991607666,65.7900009155273,2.20000004768372,73.1500015258789,4.51000022888184,17.5499992370605,2.84999990463257,5.48999977111816,1.89999997615814,0.0799999982118607,0
30.9.2010,14.2399997711182,27.8299999237061,56.25,1.13999998569489,78.7300033569336,5.71000003814697,21.8099994659424,4.07999992370605,6.90000009536743,3.55999994277954,0.259999990463257,0
1.10.2010,13.7299995422363,27.7700004577637,59.3300018310547,0.449999988079071,83.1800003051758,6.61999988555908,24.9899997711182,6.69000005722046,7.96000003814697,6.40000009536743,0.730000019073486,0
2.10.2010,15.4399995803833,27.7199993133545,55.1399993896484,0.0700000002980232,85.1900024414063,7.73999977111816,28.4699993133545,8.73999977111816,9.22000026702881,8.72000026702881,1.25999999046326,0
3.10.2010,16.3400001525879,28.0900001525879,61.1100006103516,0.0900000035762787,85.2399978637695,8.77000045776367,32.1199989318848,8.97000026702881,10.4200000762939,9.43000030517578,1.44000005722046,0
4.10.2010,16.5,28.7600002288818,60.5099983215332,0.639999985694885,84.3399963378906,9.81999969482422,35.7900009155273,8.21000003814697,11.6499996185303,9.21000003814697,1.37999999523163,0
5.10.2010,16.2399997711182,28.7700004577637,67.4199981689453,21.6100006103516,54.8800010681152,4.92000007629395,5.05000019073486,1.17999994754791,4.53000020980835,0.490000009536743,0.00999999977648258,0
6.10.2010,15,27.9300003051758,68.8499984741211,3.39000010490417,61.2400016784668,3.47000002861023,5.38000011444092,1.79999995231628,3.25999999046326,0.649999976158142,0.00999999977648258,0
7.10.2010,13.960000038147,28.0499992370605,52.1699981689453,0.0199999995529652,79.3399963378906,4.57000017166138,8.60000038146973,4.36999988555908,4.44000005722046,3.04999995231628,0.200000002980232,0
8.10.2010,12.460000038147,28.5900001525879,56.9099998474121,0.00999999977648258,83.4599990844727,5.44999980926514,11.5500001907349,7.23999977111816,5.36999988555908,5.76999998092651,0.600000023841858,0
9.10.2010,11.4799995422363,28.3299999237061,50.7999992370605,0,85.25,6.3899998664856,14.3199996948242,9.09000015258789,6.34000015258789,7.6399998664856,1,0
10.10.2010,12.6400003433228,28.0799999237061,53.7700004577637,0,85.4899978637695,7.34999990463257,17.2999992370605,9.27999973297119,7.32000017166138,8.28999996185303,1.14999997615814,0
11.10.2010,12.6400003433228,27.4599990844727,58.2799987792969,2.59999990463257,72.6399993896484,5.98000001907349,20.2800006866455,2.74000000953674,6.8899998664856,2.09999990463257,0.100000001490116,0
12.10.2010,14.8000001907349,27.1399993896484,65.4800033569336,0.0500000007450581,80.6699981689453,6.82000017166138,23.6399993896484,4.80000019073486,7.92000007629395,4.59000015258789,0.400000005960464,0
13.10.2010,14.1400003433228,26.7900009155273,68.3899993896484,4.07999992370605,64.0299987792969,4.55999994277954,22.4899997711182,1.95000004768372,6.05999994277954,0.920000016689301,0.0199999995529652,0
14.10.2010,10.2200002670288,26.9500007629395,82.9400024414063,6.8600001335144,42.689998626709,2.21000003814697,15.9200000762939,0.219999998807907,3.27999997138977,0.0799999982118607,0,0
15.10.2010,11,27.2199993133545,76.2600021362305,0.430000007152557,63.4000015258789,2.64000010490417,18.6100006103516,1.94000005722046,3.90000009536743,0.75,0.0199999995529652,0
16.10.2010,9.59000015258789,27.1800003051758,71.8300018310547,4.92000007629395,52.6800003051758,1.35000002384186,15.2700004577637,0.870000004768372,2.21000003814697,0.280000001192093,0,0
17.10.2010,11.6400003433228,27.8600006103516,69.6500015258789,3.44000005722046,57,0.769999980926514,14.8400001525879,1.35000002384186,1.37000000476837,0.379999995231628,0,0
18.10.2010,12.6999998092651,28.1399993896484,70.5899963378906,1.86000001430511,65.5500030517578,0.759999990463257,17.8299999237061,2.22000002861023,1.37000000476837,0.620000004768372,0.00999999977648258,0
19.10.2010,9.77000045776367,27.5499992370605,86.2200012207031,9.72999954223633,36.3499984741211,0.230000004172325,6.51999998092651,0.0700000002980232,0.419999986886978,0.0199999995529652,0,0
20.10.2010,8.72000026702881,26.8299999237061,70.2900009155273,0.620000004768372,59.8600006103516,0.670000016689301,8.80000019073486,1.57000005245209,1.12000000476837,0.419999986886978,0.00999999977648258,0
21.10.2010,9.88000011444092,26.7000007629395,46.4300003051758,0,77.8899993896484,1.55999994277954,11.2799997329712,3.57999992370605,2.3199999332428,1.5900000333786,0.0599999986588955,0
